KP [km],Distance step [m],Time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN]
398.35500000,5.00000000,0.14285871,126.38433447,-1.50000000,0.47159091,0.00000000,200.00000000,0.00000000,312.66743811,4.67303811
398.36000000,5.00000000,0.14374150,125.61289743,-1.50000000,0.46590909,0.00000000,200.00000000,0.00000000,312.64148905,4.64708905
398.36500000,5.00000000,0.14464086,124.83669332,-1.50000000,0.46022727,0.00000000,200.00000000,0.00000000,312.61549129,4.62109129
398.37000000,5.00000000,0.14555731,124.05563268,-1.50000000,0.45454545,0.00000000,200.00000000,0.00000000,312.58944388,4.59504388
398.37500000,5.00000000,0.14649141,123.26962318,-1.50000000,0.44886364,0.00000000,200.00000000,0.00000000,312.56334588,4.56894588
398.38000000,5.00000000,0.14744373,122.47856955,-1.50000000,0.44318182,0.00000000,200.00000000,0.00000000,312.53719629,4.54279629
398.38500000,5.00000000,0.14841486,121.68237342,-1.50000000,0.43750000,0.00000000,200.00000000,0.00000000,312.51099410,4.51659410
398.39000000,5.00000000,0.14940544,120.88093315,-1.50000000,0.43181818,0.00000000,200.00000000,0.00000000,312.48473826,4.49033826
398.39500000,5.00000000,0.15041613,120.07414376,-1.50000000,0.42613636,0.00000000,200.00000000,0.00000000,312.45842768,4.46402768
398.40000000,5.00000000,0.15144760,119.26189668,-1.50000000,0.42045455,0.00000000,200.00000000,0.00000000,312.43206122,4.43766122
398.40500000,5.00000000,0.15250059,118.44407963,-1.50000000,0.41477273,0.00000000,200.00000000,0.00000000,312.40563773,4.41123773
398.41000000,5.00000000,0.15357586,117.62057643,-1.50000000,0.40909091,0.00000000,200.00000000,0.00000000,312.37915600,4.38475600
398.41500000,5.00000000,0.15467419,116.79126680,-1.50000000,0.40340909,0.00000000,200.00000000,0.00000000,312.35261478,4.35821478
398.42000000,5.00000000,0.15579644,115.95602615,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.33033809,4.33593809
398.42500000,5.00000000,0.15694347,115.11472538,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.31448724,4.32008724
398.43000000,5.00000000,0.15811621,114.26723065,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.29857288,4.30417288
398.43500000,5.00000000,0.15931565,113.41340309,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.28259355,4.28819355
398.44000000,5.00000000,0.16054280,112.55309858,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.26654775,4.27214775
398.44500000,5.00000000,0.16179876,111.68616745,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.25043392,4.25603392
398.45000000,5.00000000,0.16308465,110.81245417,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.23425044,4.23985044
398.45500000,5.00000000,0.16440171,109.93179704,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.21799562,4.22359562
398.46000000,5.00000000,0.16575120,109.04402781,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.20166770,4.20726770
398.46500000,5.00000000,0.16713448,108.14897133,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.18526486,4.19086486
398.47000000,5.00000000,0.16855297,107.24644516,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.16878519,4.17438519
398.47500000,5.00000000,0.17000821,106.33625910,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.15222670,4.15782670
398.48000000,5.00000000,0.17150181,105.41821474,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.13558730,4.14118730
398.48500000,5.00000000,0.17303548,104.49210496,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.11886484,4.12446484
398.49000000,5.00000000,0.17461104,103.55771338,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.10205703,4.10765703
398.49500000,5.00000000,0.17623045,102.61481375,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.08516151,4.09076151
398.50000000,5.00000000,0.17789576,101.66316934,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.06817578,4.07377578
398.50500000,5.00000000,0.17960919,100.70253224,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.05109725,4.05669725
398.51000000,5.00000000,0.18137311,99.73264260,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.03392318,4.03952318
398.51500000,5.00000000,0.18319004,98.75322780,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,312.01665069,4.02225069
398.52000000,5.00000000,0.18506270,97.76400155,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.99927677,4.00487677
398.52500000,5.00000000,0.18699399,96.76466297,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.98179824,3.98739824
398.53000000,5.00000000,0.18898703,95.75489544,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.96421175,3.96981175
398.53500000,5.00000000,0.19104519,94.73436546,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.94651379,3.95211379
398.54000000,5.00000000,0.19317210,93.70272141,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.92870062,3.93430062
398.54500000,5.00000000,0.19537167,92.65959206,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.91076832,3.91636832
398.55000000,5.00000000,0.19764813,91.60458504,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.89271271,3.89831271
398.55500000,5.00000000,0.20000607,90.53728514,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.87452938,3.88012938
398.56000000,5.00000000,0.20245047,89.45725236,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.85621365,3.86181365
398.56500000,5.00000000,0.20498675,88.36401983,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.83776054,3.84336054
398.57000000,5.00000000,0.20762080,87.25709140,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.81916476,3.82476476
398.57500000,5.00000000,0.21035909,86.13593907,-1.50000000,0.40000000,0.00000000,200.00000000,0.00000000,311.80042066,3.80602066
398.58000000,5.00000000,0.21388194,85.00000000,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.53840046,4.54400046
398.78500000,5.00000000,0.21687916,83.58109834,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.51930320,4.52490320
398.79000000,5.00000000,0.22000604,82.40995086,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.50003657,4.50563657
398.79500000,5.00000000,0.22327220,81.22191822,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.48059304,4.48619304
398.80000000,5.00000000,0.22668829,80.01624835,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.46096446,4.46656446
398.80500000,5.00000000,0.23026615,78.79213159,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.44114210,4.44674210
398.81000000,5.00000000,0.23401896,77.54869438,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.42111646,4.42671646
398.81500000,5.00000000,0.23796148,76.28499197,-1.50000000,0.80000000,0.00000000,85.00000000,0.00000000,312.40087728,4.40647728
398.82000000,5.00000000,0.10629895,75.00000000,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.07692271,-2.91747729
404.29500000,5.00000000,0.10666113,169.04673910,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.06379541,-2.93060459
404.30000000,5.00000000,0.10702704,168.47076898,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.05064829,-2.94375171
404.30500000,5.00000000,0.10739674,167.89282296,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.03748114,-2.95691886
404.31000000,5.00000000,0.10777030,167.31288056,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.02429377,-2.97010623
404.31500000,5.00000000,0.10814778,166.73092095,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,305.01108594,-2.98331406
404.32000000,5.00000000,0.10852926,166.14692293,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.99785745,-2.99654255
404.32500000,5.00000000,0.10891480,165.56086494,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.98460808,-3.00979192
404.33000000,5.00000000,0.10930448,164.97272502,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.97133761,-3.02306239
404.33500000,5.00000000,0.10969838,164.38248082,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.95804579,-3.03635421
404.34000000,5.00000000,0.11009656,163.79010959,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.94473241,-3.04966759
404.34500000,5.00000000,0.11049911,163.19558818,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.93139723,-3.06300277
404.35000000,5.00000000,0.11090611,162.59889299,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.91804000,-3.07636000
404.35500000,5.00000000,0.11131764,162.00000000,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.90466048,-3.08973952
404.36000000,5.00000000,0.11173378,161.39888475,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.89125842,-3.10314158
404.36500000,5.00000000,0.11215463,160.79552233,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.87783356,-3.11656644
404.37000000,5.00000000,0.11258027,160.18988732,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.86438565,-3.13001435
404.37500000,5.00000000,0.11301079,159.58195387,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.85091442,-3.14348558
404.38000000,5.00000000,0.11344629,158.97169559,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.83741961,-3.15698039
404.38500000,5.00000000,0.11388686,158.35908563,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.82390092,-3.17049908
404.39000000,5.00000000,0.11433261,157.74409656,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.81035810,-3.18404190
404.39500000,5.00000000,0.11478363,157.12670047,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.79679084,-3.19760916
404.40000000,5.00000000,0.11524003,156.50686886,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.78319887,-3.21120113
404.40500000,5.00000000,0.11570192,155.88457268,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.76958187,-3.22481813
404.41000000,5.00000000,0.11616941,155.25978230,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.75593956,-3.23846044
404.41500000,5.00000000,0.11664261,154.63246748,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.74227161,-3.25212839
404.42000000,5.00000000,0.11712164,154.00259738,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.72857771,-3.26582229
404.42500000,5.00000000,0.11760662,153.37014051,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.71485755,-3.27954245
404.43000000,5.00000000,0.11809768,152.73506474,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.70111079,-3.29328921
404.43500000,5.00000000,0.11859494,152.09733725,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.68733710,-3.30706290
404.44000000,5.00000000,0.11909854,151.45692457,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.67353612,-3.32086388
404.44500000,5.00000000,0.11960860,150.81379247,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.65970752,-3.33469248
404.45000000,5.00000000,0.12012528,150.16790603,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.64585094,-3.34854906
404.45500000,5.00000000,0.12064871,149.51922953,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.63196600,-3.36243400
404.46000000,5.00000000,0.12117904,148.86772652,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.61805234,-3.37634766
404.46500000,5.00000000,0.12171642,148.21335972,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.60410957,-3.39029043
404.47000000,5.00000000,0.12226103,147.55609103,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.59013730,-3.40426270
404.47500000,5.00000000,0.12281300,146.89588149,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.57613513,-3.41826487
404.48000000,5.00000000,0.12337252,146.23269128,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.56210266,-3.43229734
404.48500000,5.00000000,0.12393976,145.56647966,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.54803946,-3.44636054
404.49000000,5.00000000,0.12451490,144.89720494,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.53394511,-3.46045489
404.49500000,5.00000000,0.12509812,144.22482449,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.51981918,-3.47458082
404.50000000,5.00000000,0.12568961,143.54929467,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.50566120,-3.48873880
404.50500000,5.00000000,0.12628957,142.87057080,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.49147072,-3.50292928
404.51000000,5.00000000,0.12689820,142.18860714,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.47724728,-3.51715272
404.51500000,5.00000000,0.12751572,141.50335685,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.46299039,-3.53140961
404.52000000,5.00000000,0.12814235,140.81477195,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.44869956,-3.54570044
404.52500000,5.00000000,0.12877830,140.12280328,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.43437429,-3.56002571
404.53000000,5.00000000,0.12942382,139.42740046,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.42001405,-3.57438595
404.53500000,5.00000000,0.13007914,138.72851185,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.40561831,-3.58878169
404.54000000,5.00000000,0.13074452,138.02608449,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.39118653,-3.60321347
404.54500000,5.00000000,0.13142022,137.32006408,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.37671816,-3.61768184
404.55000000,5.00000000,0.13210650,136.61039492,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.36221261,-3.63218739
404.55500000,5.00000000,0.13280364,135.89701983,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.34766930,-3.64673070
404.56000000,5.00000000,0.13351194,135.17988016,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.33308762,-3.66131238
404.56500000,5.00000000,0.13423170,134.45891566,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.31846696,-3.67593304
404.57000000,5.00000000,0.13496323,133.73406447,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.30380668,-3.69059332
404.57500000,5.00000000,0.13570684,133.00526305,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.28910612,-3.70529388
404.58000000,5.00000000,0.13646289,132.27244611,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.27436461,-3.72003539
404.58500000,5.00000000,0.13723171,131.53554653,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.25958145,-3.73481855
404.59000000,5.00000000,0.13801368,130.79449530,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.24475594,-3.74964406
404.59500000,5.00000000,0.13880916,130.04922145,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.22988734,-3.76451266
404.60000000,5.00000000,0.13961857,129.29965197,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.21497490,-3.77942510
404.60500000,5.00000000,0.14044230,128.54571171,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.20001785,-3.79438215
404.61000000,5.00000000,0.14128078,127.78732331,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.18501537,-3.80938463
404.61500000,5.00000000,0.14213446,127.02440710,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.16996666,-3.82443334
404.62000000,5.00000000,0.14300381,126.25688100,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.15487086,-3.83952914
404.62500000,5.00000000,0.14388931,125.48466042,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.13972709,-3.85467291
404.63000000,5.00000000,0.14479146,124.70765814,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.12453446,-3.86986554
404.63500000,5.00000000,0.14571080,123.92578424,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.10929204,-3.88510796
404.64000000,5.00000000,0.14664788,123.13894591,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.09399886,-3.90040114
404.64500000,5.00000000,0.14760327,122.34704737,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.07865392,-3.91574608
404.65000000,5.00000000,0.14857758,121.54998972,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.06325622,-3.93114378
404.65500000,5.00000000,0.14957144,120.74767078,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.04780468,-3.94659532
404.66000000,5.00000000,0.15058552,119.93998499,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.03229822,-3.96210178
404.66500000,5.00000000,0.15162051,119.12682318,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.01673569,-3.97766431
404.67000000,5.00000000,0.15267714,118.30807242,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,304.00111594,-3.99328406
404.67500000,5.00000000,0.15375617,117.48361588,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.98543773,-4.00896227
404.68000000,5.00000000,0.15485841,116.65333257,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.96969983,-4.02470017
404.68500000,5.00000000,0.15598469,115.81709718,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.95390092,-4.04049908
404.69000000,5.00000000,0.15713592,114.97477984,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.93803965,-4.05636035
404.69500000,5.00000000,0.15831302,114.12624589,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.92211463,-4.07228537
404.70000000,5.00000000,0.15951697,113.27135560,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.90612439,-4.08827561
404.70500000,5.00000000,0.16074881,112.40996397,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.89006743,-4.10433257
404.71000000,5.00000000,0.16200965,111.54192037,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.87394218,-4.12045782
404.71500000,5.00000000,0.16330062,110.66706827,-1.50000000,-4.00000000,0.00000000,170.00000000,0.00000000,303.85774700,-4.13665300
