KP [km],Distance step [m],Time [s],Elapsed time [hh:mm:ss],Elapsed time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN],Energy source
0.31800000,2.00000000,0.24000000,0:00:43,43.57867480,30.00000000,0.00000000,-2.88000000,650.00000000,30.00000000,0.00000000,0.78779624,-0.78779624,AC catenary
0.32000000,2.00000000,0.24000000,0:00:43,43.81867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.32200000,2.00000000,0.24000000,0:00:44,44.05867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.32400000,2.00000000,0.24000000,0:00:44,44.29867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.32600000,2.00000000,0.24000000,0:00:44,44.53867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.32800000,2.00000000,0.24000000,0:00:44,44.77867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.33000000,2.00000000,0.24000000,0:00:45,45.01867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.33200000,2.00000000,0.24000000,0:00:45,45.25867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.33400000,2.00000000,0.24000000,0:00:45,45.49867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.33600000,2.00000000,0.24000000,0:00:45,45.73867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.33800000,2.00000000,0.24000000,0:00:45,45.97867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.34000000,2.00000000,0.24000000,0:00:46,46.21867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.34200000,2.00000000,0.24000000,0:00:46,46.45867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.34400000,2.00000000,0.24000000,0:00:46,46.69867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.34600000,2.00000000,0.24000000,0:00:46,46.93867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.34800000,2.00000000,0.24000000,0:00:47,47.17867480,30.00000000,0.00000000,-3.20000000,0.00000000,30.00000000,0.00000000,3.83618689,-3.83618689,AC catenary
0.35000000,2.00000000,0.24000000,0:00:47,47.41867480,30.00000000,0.00000000,-3.20000000,650.00000000,30.00000000,0.00000000,1.39680104,-1.39680104,AC catenary
0.35200000,2.00000000,0.24000000,0:00:47,47.65867480,30.00000000,0.00000000,-2.88000000,650.00000000,30.00000000,0.00000000,0.78779624,-0.78779624,AC catenary
0.35400000,2.00000000,0.24000000,0:00:47,47.89867480,30.00000000,0.00000000,-2.56000000,650.00000000,30.00000000,0.00000000,0.17879144,-0.17879144,AC catenary
0.35600000,2.00000000,0.24000000,0:00:48,48.13867480,30.00000000,0.00000000,-2.24000000,650.00000000,30.00000000,0.43021336,0.00000000,0.43021336,AC catenary
0.35800000,2.00000000,0.24000000,0:00:48,48.37867480,30.00000000,0.00000000,-1.92000000,650.00000000,30.00000000,1.03921816,0.00000000,1.03921816,AC catenary
0.36000000,2.00000000,0.24000000,0:00:48,48.61867480,30.00000000,0.00000000,-1.60000000,650.00000000,30.00000000,1.64822296,0.00000000,1.64822296,AC catenary
0.36200000,2.00000000,0.24000000,0:00:48,48.85867480,30.00000000,0.00000000,-1.28000000,650.00000000,30.00000000,2.25722776,0.00000000,2.25722776,AC catenary
0.36400000,2.00000000,0.24000000,0:00:49,49.09867480,30.00000000,0.00000000,-0.96000000,650.00000000,30.00000000,2.86623256,0.00000000,2.86623256,AC catenary
0.36600000,2.00000000,0.24000000,0:00:49,49.33867480,30.00000000,0.00000000,-0.64000000,650.00000000,30.00000000,3.47523736,0.00000000,3.47523736,AC catenary
0.36800000,2.00000000,0.24000000,0:00:49,49.57867480,30.00000000,0.00000000,-0.32000000,650.00000000,30.00000000,4.08424216,0.00000000,4.08424216,AC catenary
0.37000000,2.00000000,0.24000000,0:00:49,49.81867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.37200000,2.00000000,0.24000000,0:00:50,50.05867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.37400000,2.00000000,0.24000000,0:00:50,50.29867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.37600000,2.00000000,0.24000000,0:00:50,50.53867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.37800000,2.00000000,0.24000000,0:00:50,50.77867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.38000000,2.00000000,0.24000000,0:00:51,51.01867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.38200000,2.00000000,0.24000000,0:00:51,51.25867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.38400000,2.00000000,0.24000000,0:00:51,51.49867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.38600000,2.00000000,0.24000000,0:00:51,51.73867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.38800000,2.00000000,0.24000000,0:00:51,51.97867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.39000000,2.00000000,0.24000000,0:00:52,52.21867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.39200000,2.00000000,0.24000000,0:00:52,52.45867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.39400000,2.00000000,0.24000000,0:00:52,52.69867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.39600000,2.00000000,0.24000000,0:00:52,52.93867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.39800000,2.00000000,0.24000000,0:00:53,53.17867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.40000000,2.00000000,0.24000000,0:00:53,53.41867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.40200000,2.00000000,0.24000000,0:00:53,53.65867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.40400000,2.00000000,0.24000000,0:00:53,53.89867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.40600000,2.00000000,0.24000000,0:00:54,54.13867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.40800000,2.00000000,0.24000000,0:00:54,54.37867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.41000000,2.00000000,0.24000000,0:00:54,54.61867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.41200000,2.00000000,0.24000000,0:00:54,54.85867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.41400000,2.00000000,0.24000000,0:00:55,55.09867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.41600000,2.00000000,0.24000000,0:00:55,55.33867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.41800000,2.00000000,0.24000000,0:00:55,55.57867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.42000000,2.00000000,0.24000000,0:00:55,55.81867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.42200000,2.00000000,0.24000000,0:00:56,56.05867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.42400000,2.00000000,0.24000000,0:00:56,56.29867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.42600000,2.00000000,0.24000000,0:00:56,56.53867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.42800000,2.00000000,0.24000000,0:00:56,56.77867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.43000000,2.00000000,0.24000000,0:00:57,57.01867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.43200000,2.00000000,0.24000000,0:00:57,57.25867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.43400000,2.00000000,0.24000000,0:00:57,57.49867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.43600000,2.00000000,0.24000000,0:00:57,57.73867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.43800000,2.00000000,0.24000000,0:00:57,57.97867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.44000000,2.00000000,0.24000000,0:00:58,58.21867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.44200000,2.00000000,0.24000000,0:00:58,58.45867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.44400000,2.00000000,0.24000000,0:00:58,58.69867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.44600000,2.00000000,0.24000000,0:00:58,58.93867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.44800000,2.00000000,0.24000000,0:00:59,59.17867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.45000000,2.00000000,0.24000000,0:00:59,59.41867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.45200000,2.00000000,0.24000000,0:00:59,59.65867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.45400000,2.00000000,0.24000000,0:00:59,59.89867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.45600000,2.00000000,0.24000000,0:01:00,60.13867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.45800000,2.00000000,0.24000000,0:01:00,60.37867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.46000000,2.00000000,0.24000000,0:01:00,60.61867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.46200000,2.00000000,0.24000000,0:01:00,60.85867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.46400000,2.00000000,0.24000000,0:01:01,61.09867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.46600000,2.00000000,0.24000000,0:01:01,61.33867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.46800000,2.00000000,0.24000000,0:01:01,61.57867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.47000000,2.00000000,0.24000000,0:01:01,61.81867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.47200000,2.00000000,0.24000000,0:01:02,62.05867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.47400000,2.00000000,0.24000000,0:01:02,62.29867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.47600000,2.00000000,0.24000000,0:01:02,62.53867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.47800000,2.00000000,0.24000000,0:01:02,62.77867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.48000000,2.00000000,0.24000000,0:01:03,63.01867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.48200000,2.00000000,0.24000000,0:01:03,63.25867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.48400000,2.00000000,0.24000000,0:01:03,63.49867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.48600000,2.00000000,0.24000000,0:01:03,63.73867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.48800000,2.00000000,0.24000000,0:01:03,63.97867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.49000000,2.00000000,0.24000000,0:01:04,64.21867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.49200000,2.00000000,0.24000000,0:01:04,64.45867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.49400000,2.00000000,0.24000000,0:01:04,64.69867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.49600000,2.00000000,0.24000000,0:01:04,64.93867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.49800000,2.00000000,0.24000000,0:01:05,65.17867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.50000000,2.00000000,0.24000000,0:01:05,65.41867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.50200000,2.00000000,0.24000000,0:01:05,65.65867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.50400000,2.00000000,0.24000000,0:01:05,65.89867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.50600000,2.00000000,0.24000000,0:01:06,66.13867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.50800000,2.00000000,0.24000000,0:01:06,66.37867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.51000000,2.00000000,0.24000000,0:01:06,66.61867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.51200000,2.00000000,0.24000000,0:01:06,66.85867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.51400000,2.00000000,0.24000000,0:01:07,67.09867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.51600000,2.00000000,0.24000000,0:01:07,67.33867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.51800000,2.00000000,0.24000000,0:01:07,67.57867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.52000000,2.00000000,0.24000000,0:01:07,67.81867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.52200000,2.00000000,0.24000000,0:01:08,68.05867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.52400000,2.00000000,0.24000000,0:01:08,68.29867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.52600000,2.00000000,0.24000000,0:01:08,68.53867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.52800000,2.00000000,0.24000000,0:01:08,68.77867480,30.00000000,0.00000000,0.00000000,650.00000000,30.00000000,4.69324696,0.00000000,4.69324696,AC catenary
0.53000000,2.00000000,0.24000000,0:01:09,69.01867480,30.00000000,0.00000000,0.00000000,700.00000000,30.00000000,4.51900511,0.00000000,4.51900511,AC catenary
0.53200000,2.00000000,0.24000000,0:01:09,69.25867480,30.00000000,0.00000000,0.12000000,700.00000000,30.00000000,4.74738191,0.00000000,4.74738191,AC catenary
0.53400000,2.00000000,0.24000000,0:01:09,69.49867480,30.00000000,0.00000000,0.24000000,700.00000000,30.00000000,4.97575871,0.00000000,4.97575871,AC catenary
0.53600000,2.00000000,0.24000000,0:01:09,69.73867480,30.00000000,0.00000000,0.36000000,700.00000000,30.00000000,5.20413551,0.00000000,5.20413551,AC catenary
0.53800000,2.00000000,0.24000000,0:01:09,69.97867480,30.00000000,0.00000000,0.48000000,700.00000000,30.00000000,5.43251231,0.00000000,5.43251231,AC catenary
0.54000000,2.00000000,0.24000000,0:01:10,70.21867480,30.00000000,0.00000000,0.60000000,700.00000000,30.00000000,5.66088911,0.00000000,5.66088911,AC catenary
0.54200000,2.00000000,0.24000000,0:01:10,70.45867480,30.00000000,0.00000000,0.72000000,700.00000000,30.00000000,5.88926591,0.00000000,5.88926591,AC catenary
0.54400000,2.00000000,0.24000000,0:01:10,70.69867480,30.00000000,0.00000000,0.84000000,700.00000000,30.00000000,6.11764271,0.00000000,6.11764271,AC catenary
0.54600000,2.00000000,0.24000000,0:01:10,70.93867480,30.00000000,0.00000000,0.96000000,700.00000000,30.00000000,6.34601951,0.00000000,6.34601951,AC catenary
0.54800000,2.00000000,0.24000000,0:01:11,71.17867480,30.00000000,0.00000000,1.08000000,700.00000000,30.00000000,6.57439631,0.00000000,6.57439631,AC catenary
0.55000000,2.00000000,0.24000000,0:01:11,71.41867480,30.00000000,0.00000000,1.20000000,700.00000000,30.00000000,6.80277311,0.00000000,6.80277311,AC catenary
0.55200000,2.00000000,0.24000000,0:01:11,71.65867480,30.00000000,0.00000000,1.32000000,700.00000000,30.00000000,7.03114991,0.00000000,7.03114991,AC catenary
0.55400000,2.00000000,0.24000000,0:01:11,71.89867480,30.00000000,0.00000000,1.44000000,700.00000000,30.00000000,7.25952671,0.00000000,7.25952671,AC catenary
0.55600000,2.00000000,0.24000000,0:01:12,72.13867480,30.00000000,0.00000000,1.56000000,700.00000000,30.00000000,7.48790351,0.00000000,7.48790351,AC catenary
0.55800000,2.00000000,0.24000000,0:01:12,72.37867480,30.00000000,0.00000000,1.68000000,700.00000000,30.00000000,7.71628031,0.00000000,7.71628031,AC catenary
0.56000000,2.00000000,0.24000000,0:01:12,72.61867480,30.00000000,0.00000000,1.80000000,700.00000000,30.00000000,7.94465711,0.00000000,7.94465711,AC catenary
0.56200000,2.00000000,0.24000000,0:01:12,72.85867480,30.00000000,0.00000000,1.92000000,700.00000000,30.00000000,8.17303391,0.00000000,8.17303391,AC catenary
0.56400000,2.00000000,0.24000000,0:01:13,73.09867480,30.00000000,0.00000000,2.04000000,700.00000000,30.00000000,8.40141071,0.00000000,8.40141071,AC catenary
0.56600000,2.00000000,0.24000000,0:01:13,73.33867480,30.00000000,0.00000000,2.16000000,700.00000000,30.00000000,8.62978751,0.00000000,8.62978751,AC catenary
0.56800000,2.00000000,0.24000000,0:01:13,73.57867480,30.00000000,0.00000000,2.28000000,700.00000000,30.00000000,8.85816431,0.00000000,8.85816431,AC catenary
0.57000000,2.00000000,0.23728104,0:01:13,73.81595584,30.68752868,0.80486914,2.40000000,700.00000000,50.00000000,174.35000000,0.00000000,9.08654111,AC catenary
0.57200000,2.00000000,0.23208377,0:01:14,74.04803960,31.35903434,0.80371564,2.52000000,700.00000000,50.00000000,174.35000000,0.00000000,9.32338984,AC catenary
